INFO:root:V = 8211  D = 10768
INFO:root:[ iteration ]  step 74
INFO:root:[ iteration ] l2-l1  -938885.546 - -938922.839 = 37.293 
INFO:root:[ iteration ]  step 75
INFO:root:[ iteration ] l2-l1  -938852.391 - -938885.546 = 33.155 
INFO:root:[ iteration ]  step 76
INFO:root:[ iteration ] l2-l1  -938821.990 - -938852.391 = 30.401 
INFO:root:[ iteration ]  step 77
INFO:root:[ iteration ] l2-l1  -938791.435 - -938821.990 = 30.555 
INFO:root:[ iteration ]  step 78
INFO:root:[ iteration ] l2-l1  -938759.835 - -938791.435 = 31.600 
INFO:root:[ iteration ]  step 79
INFO:root:[ iteration ] l2-l1  -938727.334 - -938759.835 = 32.501 
INFO:root:[ iteration ]  step 80
INFO:root:[ iteration ] l2-l1  -938695.934 - -938727.334 = 31.400 
INFO:root:[ iteration ]  step 81
INFO:root:[ iteration ] l2-l1  -938668.334 - -938695.934 = 27.600 
INFO:root:[ iteration ]  step 82
INFO:root:[ iteration ] l2-l1  -938641.094 - -938668.334 = 27.240 
INFO:root:[ iteration ]  step 83
INFO:root:[ iteration ] l2-l1  -938610.917 - -938641.094 = 30.177 
INFO:root:[ iteration ]  step 84
INFO:root:[ iteration ] l2-l1  -938578.633 - -938610.917 = 32.284 
INFO:root:[ iteration ]  step 85
INFO:root:[ iteration ] l2-l1  -938547.732 - -938578.633 = 30.901 
INFO:root:[ iteration ]  step 86
INFO:root:[ iteration ] l2-l1  -938516.891 - -938547.732 = 30.841 
INFO:root:[ iteration ]  step 87
INFO:root:[ iteration ] l2-l1  -938483.791 - -938516.891 = 33.100 
INFO:root:[ iteration ]  step 88
INFO:root:[ iteration ] l2-l1  -938451.424 - -938483.791 = 32.368 
INFO:root:[ iteration ]  step 89
INFO:root:[ iteration ] l2-l1  -938420.961 - -938451.424 = 30.463 
INFO:root:[ iteration ]  step 90
INFO:root:[ iteration ] l2-l1  -938391.628 - -938420.961 = 29.333 
INFO:root:[ iteration ]  step 91
INFO:root:[ iteration ] l2-l1  -938361.225 - -938391.628 = 30.403 
INFO:root:[ iteration ]  step 92
INFO:root:[ iteration ] l2-l1  -938328.976 - -938361.225 = 32.248 
INFO:root:[ iteration ]  step 93
INFO:root:[ iteration ] l2-l1  -938298.559 - -938328.976 = 30.417 
INFO:root:[ iteration ]  step 94
INFO:root:[ iteration ] l2-l1  -938273.167 - -938298.559 = 25.392 
INFO:root:[ iteration ]  step 95
INFO:root:[ iteration ] l2-l1  -938250.577 - -938273.167 = 22.590 
INFO:root:[ iteration ]  step 96
INFO:root:[ iteration ] l2-l1  -938227.649 - -938250.577 = 22.927 
INFO:root:[ iteration ]  step 97
INFO:root:[ iteration ] l2-l1  -938205.283 - -938227.649 = 22.367 
INFO:root:[ iteration ]  step 98
INFO:root:[ iteration ] l2-l1  -938185.179 - -938205.283 = 20.104 
INFO:root:[ iteration ]  step 99
INFO:root:[ iteration ] l2-l1  -938164.430 - -938185.179 = 20.748 
INFO:root:[ iteration ]  step 100
INFO:root:[ iteration ] l2-l1  -938142.218 - -938164.430 = 22.212 
INFO:root:[ iteration ]  step 101
INFO:root:[ iteration ] l2-l1  -938120.332 - -938142.218 = 21.887 
INFO:root:[ iteration ]  step 102
INFO:root:[ iteration ] l2-l1  -938097.994 - -938120.332 = 22.338 
INFO:root:[ iteration ]  step 103
INFO:root:[ iteration ] l2-l1  -938075.583 - -938097.994 = 22.410 
INFO:root:[ iteration ]  step 104
INFO:root:[ iteration ] l2-l1  -938053.685 - -938075.583 = 21.898 
INFO:root:[ iteration ]  step 105
INFO:root:[ iteration ] l2-l1  -938032.216 - -938053.685 = 21.469 
INFO:root:[ iteration ]  step 106
INFO:root:[ iteration ] l2-l1  -938009.288 - -938032.216 = 22.928 
INFO:root:[ iteration ]  step 107
INFO:root:[ iteration ] l2-l1  -937988.314 - -938009.288 = 20.974 
INFO:root:[ iteration ]  step 108
INFO:root:[ iteration ] l2-l1  -937971.131 - -937988.314 = 17.183 
INFO:root:[ iteration ] End EM 
INFO:root:z = 9 eps = -937971.131249
INFO:root:Topic 0
INFO:root:web : 0.105826 
INFO:root:semantic : 0.078812 
INFO:root:mining : 0.038993 
INFO:root:data : 0.036817 
INFO:root:efficient : 0.024618 
INFO:root:detection : 0.017844 
INFO:root:description : 0.017349 
INFO:root:environments : 0.017129 
INFO:root:multiagent : 0.017011 
INFO:root:collaborative : 0.013714 
INFO:root:Topic 1
INFO:root:system : 0.044867 
INFO:root:web : 0.032360 
INFO:root:framework : 0.026766 
INFO:root:agent : 0.023557 
INFO:root:automatic : 0.021441 
INFO:root:architecture : 0.019059 
INFO:root:services : 0.018529 
INFO:root:design : 0.017317 
INFO:root:service : 0.015618 
INFO:root:recognition : 0.015220 
INFO:root:Topic 2
INFO:root:information : 0.076449 
INFO:root:systems : 0.066221 
INFO:root:model : 0.045896 
INFO:root:planning : 0.044962 
INFO:root:multi-agent : 0.033963 
INFO:root:extraction : 0.032914 
INFO:root:retrieval : 0.015917 
INFO:root:decision : 0.014265 
INFO:root:dynamic : 0.012772 
INFO:root:user : 0.011955 
INFO:root:Topic 3
INFO:root:agents : 0.060412 
INFO:root:approach : 0.055716 
INFO:root:data : 0.042052 
INFO:root:based : 0.022544 
INFO:root:query : 0.020785 
INFO:root:documents : 0.017197 
INFO:root:xml : 0.017197 
INFO:root:relational : 0.016150 
INFO:root:document : 0.015552 
INFO:root:intelligent : 0.014111 
INFO:root:Topic 4
INFO:root:knowledge : 0.049295 
INFO:root:analysis : 0.030738 
INFO:root:selection : 0.029208 
INFO:root:probabilistic : 0.025611 
INFO:root:feature : 0.023912 
INFO:root:management : 0.020776 
INFO:root:applications : 0.019992 
INFO:root:planning : 0.018571 
INFO:root:control : 0.014373 
INFO:root:techniques : 0.013197 
INFO:root:Topic 5
INFO:root:logic : 0.062188 
INFO:root:programming : 0.041018 
INFO:root:databases : 0.023817 
INFO:root:rules : 0.023817 
INFO:root:inductive : 0.017642 
INFO:root:discovery : 0.017515 
INFO:root:conditional : 0.017201 
INFO:root:programs : 0.016319 
INFO:root:plan : 0.015878 
INFO:root:tree : 0.014775 
INFO:root:Topic 6
INFO:root:reasoning : 0.072439 
INFO:root:algorithms : 0.040884 
INFO:root:negotiation : 0.031555 
INFO:root:functions : 0.027713 
INFO:root:automated : 0.019360 
INFO:root:case-based : 0.018991 
INFO:root:general : 0.010289 
INFO:root:analysis : 0.009723 
INFO:root:boolean : 0.008780 
INFO:root:hash : 0.008506 
INFO:root:Topic 7
INFO:root:learning : 0.128607 
INFO:root:support : 0.031853 
INFO:root:networks : 0.024879 
INFO:root:classification : 0.022785 
INFO:root:vector : 0.021756 
INFO:root:machine : 0.019362 
INFO:root:algorithm : 0.018633 
INFO:root:bayesian : 0.018112 
INFO:root:clustering : 0.017901 
INFO:root:machines : 0.014365 
INFO:root:Topic 8
INFO:root:models : 0.042430 
INFO:root:search : 0.035746 
INFO:root:text : 0.033604 
INFO:root:language : 0.027628 
INFO:root:evaluation : 0.017147 
INFO:root:parsing : 0.015548 
INFO:root:development : 0.014240 
INFO:root:application : 0.013780 
INFO:root:ontologies : 0.012984 
INFO:root:markov : 0.012933 
INFO:root:[ iteration ]  step 1
INFO:root:[ iteration ] l2-l1  -996904.160 - -278454.008 = -718450.152 
INFO:root:[ iteration ]  step 2
INFO:root:[ iteration ] l2-l1  -991809.278 - -996904.160 = 5094.882 
INFO:root:[ iteration ]  step 3
INFO:root:[ iteration ] l2-l1  -984952.233 - -991809.278 = 6857.045 
INFO:root:[ iteration ]  step 4
INFO:root:[ iteration ] l2-l1  -976838.195 - -984952.233 = 8114.039 
INFO:root:[ iteration ]  step 5
INFO:root:[ iteration ] l2-l1  -969046.582 - -976838.195 = 7791.613 
INFO:root:[ iteration ]  step 6
INFO:root:[ iteration ] l2-l1  -962639.984 - -969046.582 = 6406.598 
INFO:root:[ iteration ]  step 7
INFO:root:[ iteration ] l2-l1  -957716.780 - -962639.984 = 4923.203 
INFO:root:[ iteration ]  step 8
INFO:root:[ iteration ] l2-l1  -953941.022 - -957716.780 = 3775.758 
INFO:root:[ iteration ]  step 9
INFO:root:[ iteration ] l2-l1  -950990.570 - -953941.022 = 2950.452 
INFO:root:[ iteration ]  step 10
INFO:root:[ iteration ] l2-l1  -948660.115 - -950990.570 = 2330.456 
INFO:root:[ iteration ]  step 11
INFO:root:[ iteration ] l2-l1  -946792.659 - -948660.115 = 1867.456 
INFO:root:[ iteration ]  step 12
INFO:root:[ iteration ] l2-l1  -945263.799 - -946792.659 = 1528.860 
INFO:root:[ iteration ]  step 13
INFO:root:[ iteration ] l2-l1  -943997.975 - -945263.799 = 1265.825 
INFO:root:[ iteration ]  step 14
INFO:root:[ iteration ] l2-l1  -942944.347 - -943997.975 = 1053.627 
INFO:root:[ iteration ]  step 15
INFO:root:[ iteration ] l2-l1  -942060.926 - -942944.347 = 883.421 
INFO:root:[ iteration ]  step 16
INFO:root:[ iteration ] l2-l1  -941300.692 - -942060.926 = 760.235 
INFO:root:[ iteration ]  step 17
INFO:root:[ iteration ] l2-l1  -940628.291 - -941300.692 = 672.401 
INFO:root:[ iteration ]  step 18
INFO:root:[ iteration ] l2-l1  -940028.798 - -940628.291 = 599.493 
INFO:root:[ iteration ]  step 19
INFO:root:[ iteration ] l2-l1  -939504.335 - -940028.798 = 524.464 
INFO:root:[ iteration ]  step 20
INFO:root:[ iteration ] l2-l1  -939048.254 - -939504.335 = 456.080 
INFO:root:[ iteration ]  step 21
INFO:root:[ iteration ] l2-l1  -938642.921 - -939048.254 = 405.333 
INFO:root:[ iteration ]  step 22
INFO:root:[ iteration ] l2-l1  -938279.621 - -938642.921 = 363.300 
INFO:root:[ iteration ]  step 23
INFO:root:[ iteration ] l2-l1  -937954.323 - -938279.621 = 325.299 
INFO:root:[ iteration ]  step 24
INFO:root:[ iteration ] l2-l1  -937662.675 - -937954.323 = 291.648 
INFO:root:[ iteration ]  step 25
INFO:root:[ iteration ] l2-l1  -937398.066 - -937662.675 = 264.609 
INFO:root:[ iteration ]  step 26
INFO:root:[ iteration ] l2-l1  -937153.059 - -937398.066 = 245.006 
INFO:root:[ iteration ]  step 27
INFO:root:[ iteration ] l2-l1  -936919.573 - -937153.059 = 233.487 
INFO:root:[ iteration ]  step 28
INFO:root:[ iteration ] l2-l1  -936695.127 - -936919.573 = 224.445 
INFO:root:[ iteration ]  step 29
INFO:root:[ iteration ] l2-l1  -936479.315 - -936695.127 = 215.812 
INFO:root:[ iteration ]  step 30
INFO:root:[ iteration ] l2-l1  -936277.923 - -936479.315 = 201.392 
INFO:root:[ iteration ]  step 31
INFO:root:[ iteration ] l2-l1  -936096.443 - -936277.923 = 181.480 
INFO:root:[ iteration ]  step 32
INFO:root:[ iteration ] l2-l1  -935932.166 - -936096.443 = 164.277 
INFO:root:[ iteration ]  step 33
INFO:root:[ iteration ] l2-l1  -935783.182 - -935932.166 = 148.984 
INFO:root:[ iteration ]  step 34
INFO:root:[ iteration ] l2-l1  -935645.032 - -935783.182 = 138.151 
INFO:root:[ iteration ]  step 35
INFO:root:[ iteration ] l2-l1  -935512.895 - -935645.032 = 132.136 
INFO:root:[ iteration ]  step 36
INFO:root:[ iteration ] l2-l1  -935387.416 - -935512.895 = 125.479 
INFO:root:[ iteration ]  step 37
INFO:root:[ iteration ] l2-l1  -935265.833 - -935387.416 = 121.583 
INFO:root:[ iteration ]  step 38
INFO:root:[ iteration ] l2-l1  -935150.508 - -935265.833 = 115.324 
INFO:root:[ iteration ]  step 39
INFO:root:[ iteration ] l2-l1  -935042.157 - -935150.508 = 108.351 
INFO:root:[ iteration ]  step 40
INFO:root:[ iteration ] l2-l1  -934940.717 - -935042.157 = 101.440 
INFO:root:[ iteration ]  step 41
INFO:root:[ iteration ] l2-l1  -934847.534 - -934940.717 = 93.183 
INFO:root:[ iteration ]  step 42
INFO:root:[ iteration ] l2-l1  -934759.478 - -934847.534 = 88.055 
INFO:root:[ iteration ]  step 43
INFO:root:[ iteration ] l2-l1  -934673.216 - -934759.478 = 86.263 
INFO:root:[ iteration ]  step 44
INFO:root:[ iteration ] l2-l1  -934587.302 - -934673.216 = 85.913 
INFO:root:[ iteration ]  step 45
INFO:root:[ iteration ] l2-l1  -934509.375 - -934587.302 = 77.927 
INFO:root:[ iteration ]  step 46
INFO:root:[ iteration ] l2-l1  -934437.535 - -934509.375 = 71.840 
INFO:root:[ iteration ]  step 47
INFO:root:[ iteration ] l2-l1  -934369.957 - -934437.535 = 67.578 
INFO:root:[ iteration ]  step 48
INFO:root:[ iteration ] l2-l1  -934304.736 - -934369.957 = 65.221 
INFO:root:[ iteration ]  step 49
INFO:root:[ iteration ] l2-l1  -934241.451 - -934304.736 = 63.285 
INFO:root:[ iteration ]  step 50
INFO:root:[ iteration ] l2-l1  -934185.100 - -934241.451 = 56.351 
INFO:root:[ iteration ]  step 51
INFO:root:[ iteration ] l2-l1  -934134.615 - -934185.100 = 50.485 
INFO:root:[ iteration ]  step 52
INFO:root:[ iteration ] l2-l1  -934082.995 - -934134.615 = 51.620 
INFO:root:[ iteration ]  step 53
INFO:root:[ iteration ] l2-l1  -934028.596 - -934082.995 = 54.400 
INFO:root:[ iteration ]  step 54
INFO:root:[ iteration ] l2-l1  -933973.946 - -934028.596 = 54.650 
INFO:root:[ iteration ]  step 55
INFO:root:[ iteration ] l2-l1  -933920.960 - -933973.946 = 52.986 
INFO:root:[ iteration ]  step 56
INFO:root:[ iteration ] l2-l1  -933873.164 - -933920.960 = 47.796 
INFO:root:[ iteration ]  step 57
INFO:root:[ iteration ] l2-l1  -933825.194 - -933873.164 = 47.970 
INFO:root:[ iteration ]  step 58
INFO:root:[ iteration ] l2-l1  -933771.041 - -933825.194 = 54.153 
INFO:root:[ iteration ]  step 59
INFO:root:[ iteration ] l2-l1  -933716.231 - -933771.041 = 54.810 
INFO:root:[ iteration ]  step 60
INFO:root:[ iteration ] l2-l1  -933664.387 - -933716.231 = 51.843 
INFO:root:[ iteration ]  step 61
INFO:root:[ iteration ] l2-l1  -933615.654 - -933664.387 = 48.733 
INFO:root:[ iteration ]  step 62
INFO:root:[ iteration ] l2-l1  -933569.822 - -933615.654 = 45.832 
INFO:root:[ iteration ]  step 63
INFO:root:[ iteration ] l2-l1  -933526.368 - -933569.822 = 43.455 
INFO:root:[ iteration ]  step 64
INFO:root:[ iteration ] l2-l1  -933485.234 - -933526.368 = 41.133 
INFO:root:[ iteration ]  step 65
INFO:root:[ iteration ] l2-l1  -933443.159 - -933485.234 = 42.075 
INFO:root:[ iteration ]  step 66
INFO:root:[ iteration ] l2-l1  -933399.662 - -933443.159 = 43.497 
INFO:root:[ iteration ]  step 67
INFO:root:[ iteration ] l2-l1  -933355.266 - -933399.662 = 44.397 
INFO:root:[ iteration ]  step 68
INFO:root:[ iteration ] l2-l1  -933311.762 - -933355.266 = 43.504 
INFO:root:[ iteration ]  step 69
INFO:root:[ iteration ] l2-l1  -933268.740 - -933311.762 = 43.022 
INFO:root:[ iteration ]  step 70
INFO:root:[ iteration ] l2-l1  -933229.899 - -933268.740 = 38.841 
INFO:root:[ iteration ]  step 71
INFO:root:[ iteration ] l2-l1  -933193.616 - -933229.899 = 36.284 
INFO:root:[ iteration ]  step 72
INFO:root:[ iteration ] l2-l1  -933155.747 - -933193.616 = 37.868 
INFO:root:[ iteration ]  step 73
INFO:root:[ iteration ] l2-l1  -933116.591 - -933155.747 = 39.156 
INFO:root:[ iteration ]  step 74
INFO:root:[ iteration ] l2-l1  -933077.286 - -933116.591 = 39.305 
INFO:root:[ iteration ]  step 75
INFO:root:[ iteration ] l2-l1  -933041.137 - -933077.286 = 36.149 
INFO:root:[ iteration ]  step 76
INFO:root:[ iteration ] l2-l1  -933006.973 - -933041.137 = 34.164 
INFO:root:[ iteration ]  step 77
INFO:root:[ iteration ] l2-l1  -932978.148 - -933006.973 = 28.825 
INFO:root:[ iteration ]  step 78
INFO:root:[ iteration ] l2-l1  -932950.817 - -932978.148 = 27.331 
INFO:root:[ iteration ]  step 79
INFO:root:[ iteration ] l2-l1  -932917.247 - -932950.817 = 33.570 
INFO:root:[ iteration ]  step 80
INFO:root:[ iteration ] l2-l1  -932883.075 - -932917.247 = 34.171 
INFO:root:[ iteration ]  step 81
INFO:root:[ iteration ] l2-l1  -932853.399 - -932883.075 = 29.676 
INFO:root:[ iteration ]  step 82
INFO:root:[ iteration ] l2-l1  -932825.091 - -932853.399 = 28.308 
INFO:root:[ iteration ]  step 83
INFO:root:[ iteration ] l2-l1  -932798.672 - -932825.091 = 26.419 
INFO:root:[ iteration ]  step 84
INFO:root:[ iteration ] l2-l1  -932773.173 - -932798.672 = 25.499 
INFO:root:[ iteration ]  step 85
INFO:root:[ iteration ] l2-l1  -932748.362 - -932773.173 = 24.811 
INFO:root:[ iteration ]  step 86
INFO:root:[ iteration ] l2-l1  -932724.047 - -932748.362 = 24.315 
INFO:root:[ iteration ]  step 87
INFO:root:[ iteration ] l2-l1  -932699.698 - -932724.047 = 24.349 
INFO:root:[ iteration ]  step 88
INFO:root:[ iteration ] l2-l1  -932675.129 - -932699.698 = 24.569 
INFO:root:[ iteration ]  step 89
INFO:root:[ iteration ] l2-l1  -932650.911 - -932675.129 = 24.218 
INFO:root:[ iteration ]  step 90
INFO:root:[ iteration ] l2-l1  -932626.963 - -932650.911 = 23.947 
INFO:root:[ iteration ]  step 91
INFO:root:[ iteration ] l2-l1  -932603.203 - -932626.963 = 23.760 
INFO:root:[ iteration ]  step 92
INFO:root:[ iteration ] l2-l1  -932579.729 - -932603.203 = 23.475 
INFO:root:[ iteration ]  step 93
INFO:root:[ iteration ] l2-l1  -932557.240 - -932579.729 = 22.488 
INFO:root:[ iteration ]  step 94
INFO:root:[ iteration ] l2-l1  -932535.027 - -932557.240 = 22.213 
INFO:root:[ iteration ]  step 95
INFO:root:[ iteration ] l2-l1  -932513.324 - -932535.027 = 21.703 
INFO:root:[ iteration ]  step 96
INFO:root:[ iteration ] l2-l1  -932492.999 - -932513.324 = 20.326 
INFO:root:[ iteration ]  step 97
INFO:root:[ iteration ] l2-l1  -932472.446 - -932492.999 = 20.553 
INFO:root:[ iteration ]  step 98
INFO:root:[ iteration ] l2-l1  -932450.046 - -932472.446 = 22.400 
INFO:root:[ iteration ]  step 99
INFO:root:[ iteration ] l2-l1  -932424.594 - -932450.046 = 25.453 
INFO:root:[ iteration ]  step 100
INFO:root:[ iteration ] l2-l1  -932397.825 - -932424.594 = 26.768 
INFO:root:[ iteration ]  step 101
INFO:root:[ iteration ] l2-l1  -932372.109 - -932397.825 = 25.716 
INFO:root:[ iteration ]  step 102
INFO:root:[ iteration ] l2-l1  -932347.486 - -932372.109 = 24.623 
INFO:root:[ iteration ]  step 103
INFO:root:[ iteration ] l2-l1  -932324.619 - -932347.486 = 22.867 
INFO:root:[ iteration ]  step 104
INFO:root:[ iteration ] l2-l1  -932303.534 - -932324.619 = 21.085 
INFO:root:[ iteration ]  step 105
INFO:root:[ iteration ] l2-l1  -932283.112 - -932303.534 = 20.422 
INFO:root:[ iteration ]  step 106
INFO:root:[ iteration ] l2-l1  -932262.641 - -932283.112 = 20.471 
INFO:root:[ iteration ]  step 107
INFO:root:[ iteration ] l2-l1  -932245.445 - -932262.641 = 17.196 
INFO:root:[ iteration ] End EM 
INFO:root:z = 10 eps = -932245.445017
INFO:root:Topic 0
INFO:root:information : 0.110705 
INFO:root:extraction : 0.047662 
INFO:root:agent : 0.042242 
INFO:root:machine : 0.035319 
INFO:root:software : 0.024306 
INFO:root:engineering : 0.017470 
INFO:root:problem : 0.015571 
INFO:root:social : 0.013862 
INFO:root:solving : 0.011773 
INFO:root:extracting : 0.010254 
INFO:root:Topic 1
INFO:root:approach : 0.078268 
INFO:root:ontology : 0.034803 
INFO:root:retrieval : 0.032898 
INFO:root:clustering : 0.032205 
INFO:root:methods : 0.022682 
INFO:root:databases : 0.018700 
INFO:root:document : 0.018007 
INFO:root:kernel : 0.014198 
INFO:root:annotation : 0.013499 
INFO:root:query : 0.013458 
INFO:root:Topic 2
INFO:root:classification : 0.053472 
INFO:root:support : 0.047019 
INFO:root:vector : 0.032114 
INFO:root:algorithm : 0.027504 
INFO:root:text : 0.026863 
INFO:root:decision : 0.024431 
INFO:root:machines : 0.021204 
INFO:root:classifiers : 0.017517 
INFO:root:study : 0.017209 
INFO:root:case : 0.015980 
INFO:root:Topic 3
INFO:root:systems : 0.083308 
INFO:root:logic : 0.046520 
INFO:root:multi-agent : 0.042726 
INFO:root:model : 0.039644 
INFO:root:programming : 0.030684 
INFO:root:discovery : 0.028209 
INFO:root:evaluation : 0.019466 
INFO:root:agent : 0.019061 
INFO:root:environments : 0.018311 
INFO:root:multiagent : 0.016991 
INFO:root:Topic 4
INFO:root:analysis : 0.052886 
INFO:root:reasoning : 0.048311 
INFO:root:algorithms : 0.027267 
INFO:root:design : 0.026459 
INFO:root:knowledge : 0.024991 
INFO:root:framework : 0.023058 
INFO:root:applications : 0.022151 
INFO:root:negotiation : 0.021045 
INFO:root:representation : 0.015372 
INFO:root:strategies : 0.015006 
INFO:root:Topic 5
INFO:root:web : 0.116149 
INFO:root:semantic : 0.079706 
INFO:root:system : 0.056646 
INFO:root:selection : 0.038767 
INFO:root:feature : 0.030579 
INFO:root:management : 0.026569 
INFO:root:modeling : 0.024898 
INFO:root:services : 0.023124 
INFO:root:documents : 0.019216 
INFO:root:parsing : 0.017879 
INFO:root:Topic 6
INFO:root:agents : 0.067088 
INFO:root:search : 0.040851 
INFO:root:probabilistic : 0.032548 
INFO:root:web : 0.031536 
INFO:root:intelligent : 0.026238 
INFO:root:user : 0.026036 
INFO:root:service : 0.019595 
INFO:root:mobile : 0.017768 
INFO:root:semantics : 0.013285 
INFO:root:autonomous : 0.013119 
INFO:root:Topic 7
INFO:root:planning : 0.076302 
INFO:root:based : 0.055535 
INFO:root:multiple : 0.018722 
INFO:root:rules : 0.015920 
INFO:root:functions : 0.015890 
INFO:root:markov : 0.014002 
INFO:root:integrating : 0.013530 
INFO:root:logics : 0.012271 
INFO:root:temporal : 0.010754 
INFO:root:control : 0.010748 
INFO:root:Topic 8
INFO:root:learning : 0.188086 
INFO:root:models : 0.043197 
INFO:root:networks : 0.036194 
INFO:root:bayesian : 0.023722 
INFO:root:reinforcement : 0.019081 
INFO:root:relational : 0.016355 
INFO:root:techniques : 0.015295 
INFO:root:inference : 0.014992 
INFO:root:structure : 0.014689 
INFO:root:detection : 0.013477 
INFO:root:Topic 9
INFO:root:data : 0.098392 
INFO:root:knowledge : 0.054428 
INFO:root:mining : 0.038066 
INFO:root:language : 0.037260 
INFO:root:ontologies : 0.025162 
INFO:root:integration : 0.022744 
INFO:root:xml : 0.015884 
INFO:root:database : 0.014517 
INFO:root:natural : 0.014033 
INFO:root:collaborative : 0.013388 
INFO:root:[ iteration ]  step 1
INFO:root:[ iteration ] l2-l1  -996926.911 - -289502.923 = -707423.988 
INFO:root:[ iteration ]  step 2
INFO:root:[ iteration ] l2-l1  -991855.884 - -996926.911 = 5071.027 
INFO:root:[ iteration ]  step 3
INFO:root:[ iteration ] l2-l1  -984977.353 - -991855.884 = 6878.531 
INFO:root:[ iteration ]  step 4
INFO:root:[ iteration ] l2-l1  -976677.612 - -984977.353 = 8299.742 
INFO:root:[ iteration ]  step 5
INFO:root:[ iteration ] l2-l1  -968491.409 - -976677.612 = 8186.203 
INFO:root:[ iteration ]  step 6
INFO:root:[ iteration ] l2-l1  -961695.393 - -968491.409 = 6796.016 
INFO:root:[ iteration ]  step 7
INFO:root:[ iteration ] l2-l1  -956480.094 - -961695.393 = 5215.299 
INFO:root:[ iteration ]  step 8
INFO:root:[ iteration ] l2-l1  -952499.971 - -956480.094 = 3980.124 
INFO:root:[ iteration ]  step 9
INFO:root:[ iteration ] l2-l1  -949404.939 - -952499.971 = 3095.032 
INFO:root:[ iteration ]  step 10
INFO:root:[ iteration ] l2-l1  -946971.489 - -949404.939 = 2433.450 
INFO:root:[ iteration ]  step 11
INFO:root:[ iteration ] l2-l1  -945058.297 - -946971.489 = 1913.192 
INFO:root:[ iteration ]  step 12
INFO:root:[ iteration ] l2-l1  -943520.620 - -945058.297 = 1537.677 
INFO:root:[ iteration ]  step 13
INFO:root:[ iteration ] l2-l1  -942236.482 - -943520.620 = 1284.138 
INFO:root:[ iteration ]  step 14
INFO:root:[ iteration ] l2-l1  -941154.845 - -942236.482 = 1081.637 
INFO:root:[ iteration ]  step 15
INFO:root:[ iteration ] l2-l1  -940247.128 - -941154.845 = 907.717 
INFO:root:[ iteration ]  step 16
INFO:root:[ iteration ] l2-l1  -939474.169 - -940247.128 = 772.959 
INFO:root:[ iteration ]  step 17
INFO:root:[ iteration ] l2-l1  -938795.985 - -939474.169 = 678.184 
INFO:root:[ iteration ]  step 18
INFO:root:[ iteration ] l2-l1  -938189.875 - -938795.985 = 606.110 
INFO:root:[ iteration ]  step 19
INFO:root:[ iteration ] l2-l1  -937653.746 - -938189.875 = 536.129 
INFO:root:[ iteration ]  step 20
INFO:root:[ iteration ] l2-l1  -937186.209 - -937653.746 = 467.538 
INFO:root:[ iteration ]  step 21
INFO:root:[ iteration ] l2-l1  -936773.052 - -937186.209 = 413.157 
INFO:root:[ iteration ]  step 22
INFO:root:[ iteration ] l2-l1  -936410.012 - -936773.052 = 363.039 
INFO:root:[ iteration ]  step 23
INFO:root:[ iteration ] l2-l1  -936086.117 - -936410.012 = 323.896 
INFO:root:[ iteration ]  step 24
INFO:root:[ iteration ] l2-l1  -935796.648 - -936086.117 = 289.469 
INFO:root:[ iteration ]  step 25
INFO:root:[ iteration ] l2-l1  -935536.596 - -935796.648 = 260.053 
INFO:root:[ iteration ]  step 26
INFO:root:[ iteration ] l2-l1  -935298.993 - -935536.596 = 237.603 
INFO:root:[ iteration ]  step 27
INFO:root:[ iteration ] l2-l1  -935068.530 - -935298.993 = 230.463 
INFO:root:[ iteration ]  step 28
INFO:root:[ iteration ] l2-l1  -934840.176 - -935068.530 = 228.354 
INFO:root:[ iteration ]  step 29
INFO:root:[ iteration ] l2-l1  -934617.812 - -934840.176 = 222.363 
INFO:root:[ iteration ]  step 30
INFO:root:[ iteration ] l2-l1  -934406.383 - -934617.812 = 211.430 
INFO:root:[ iteration ]  step 31
INFO:root:[ iteration ] l2-l1  -934211.541 - -934406.383 = 194.842 
INFO:root:[ iteration ]  step 32
INFO:root:[ iteration ] l2-l1  -934035.022 - -934211.541 = 176.519 
INFO:root:[ iteration ]  step 33
INFO:root:[ iteration ] l2-l1  -933868.489 - -934035.022 = 166.533 
INFO:root:[ iteration ]  step 34
INFO:root:[ iteration ] l2-l1  -933710.055 - -933868.489 = 158.433 
INFO:root:[ iteration ]  step 35
INFO:root:[ iteration ] l2-l1  -933559.928 - -933710.055 = 150.127 
INFO:root:[ iteration ]  step 36
INFO:root:[ iteration ] l2-l1  -933413.971 - -933559.928 = 145.958 
INFO:root:[ iteration ]  step 37
INFO:root:[ iteration ] l2-l1  -933274.053 - -933413.971 = 139.918 
INFO:root:[ iteration ]  step 38
INFO:root:[ iteration ] l2-l1  -933142.319 - -933274.053 = 131.734 
INFO:root:[ iteration ]  step 39
INFO:root:[ iteration ] l2-l1  -933016.825 - -933142.319 = 125.494 
INFO:root:[ iteration ]  step 40
INFO:root:[ iteration ] l2-l1  -932897.063 - -933016.825 = 119.762 
INFO:root:[ iteration ]  step 41
INFO:root:[ iteration ] l2-l1  -932781.199 - -932897.063 = 115.864 
INFO:root:[ iteration ]  step 42
INFO:root:[ iteration ] l2-l1  -932670.149 - -932781.199 = 111.050 
INFO:root:[ iteration ]  step 43
INFO:root:[ iteration ] l2-l1  -932567.781 - -932670.149 = 102.369 
